estrato,region,r1a,r1a_esp,r1a_esp_cod,s13,s13_fonasa
1350121,13,1,,,1,3.0
1350121,13,1,,,1,3.0
1350121,13,1,,,1,2.0
1350121,13,1,,,1,1.0
1350121,13,1,,,1,2.0
1350121,13,1,,,1,3.0
1350121,13,1,,,1,1.0
1350121,13,1,,,1,2.0
1350121,13,1,,,2,
1350121,13,1,,,1,-88.0
1350121,13,1,,,2,
1350121,13,1,,,1,2.0
1350121,13,1,,,1,2.0
1350121,13,1,,,1,2.0
1350121,13,1,,,1,2.0
580324,5,1,,,1,4.0
580324,5,1,,,1,1.0
580324,5,1,,,1,4.0
580324,5,1,,,1,2.0
580324,5,1,,,1,2.0
580324,5,1,,,1,1.0
580324,5,1,,,1,2.0
580324,5,1,,,1,4.0
580324,5,1,,,1,4.0
580324,5,1,,,1,3.0
580324,5,1,,,1,3.0
580324,5,1,,,1,1.0
580324,5,1,,,1,1.0
580324,5,1,,,1,3.0
580324,5,1,,,1,1.0
580324,5,1,,,1,1.0
580324,5,1,,,1,1.0
580324,5,1,,,1,1.0
580324,5,1,,,1,3.0
580324,5,1,,,1,2.0
580324,5,1,,,1,1.0
580324,5,1,,,1,-88.0
580324,5,1,,,1,3.0
810514,8,1,,,1,1.0
810514,8,1,,,1,1.0
810514,8,1,,,3,
810514,8,1,,,1,2.0
810514,8,1,,,1,1.0
810514,8,1,,,1,1.0
810514,8,1,,,1,2.0
810514,8,1,,,1,4.0
810514,8,1,,,1,2.0
810514,8,1,,,1,2.0
810514,8,1,,,1,1.0
810514,8,1,,,1,1.0
810514,8,1,,,1,1.0
810514,8,1,,,1,1.0
810514,8,1,,,1,1.0
810514,8,1,,,1,3.0
810514,8,1,,,1,1.0
810514,8,1,,,1,1.0
810514,8,1,,,1,2.0
810514,8,1,,,1,2.0
810514,8,1,,,1,2.0
810514,8,1,,,1,2.0
810514,8,1,,,1,2.0
810514,8,1,,,1,2.0
810514,8,1,,,1,2.0
810514,8,1,,,1,1.0
810514,8,1,,,1,1.0
810514,8,1,,,1,1.0
911217,9,2,,,3,
911217,9,1,,,3,
911217,9,1,,,3,
911217,9,1,,,3,
911217,9,1,,,3,
911217,9,1,,,1,1.0
911217,9,1,,,1,1.0
911217,9,1,,,1,2.0
911217,9,1,,,1,1.0
911217,9,1,,,1,3.0
911217,9,1,,,1,4.0
911217,9,1,,,1,3.0
911217,9,1,,,1,2.0
911217,9,1,,,1,2.0
911217,9,1,,,1,2.0
911217,9,1,,,1,2.0
911217,9,1,,,1,2.0
811011,8,1,,,1,2.0
811011,8,1,,,1,2.0
811011,8,1,,,1,1.0
811011,8,1,,,1,3.0
811011,8,1,,,1,3.0
811011,8,1,,,1,1.0
811011,8,1,,,1,4.0
811011,8,1,,,1,4.0
811011,8,1,,,1,4.0
811011,8,1,,,1,2.0
811011,8,1,,,1,2.0
811011,8,1,,,1,1.0
811011,8,1,,,1,4.0
811011,8,1,,,1,4.0
580111,5,1,,,1,2.0
580111,5,1,,,1,2.0
580111,5,1,,,1,2.0
580111,5,1,,,1,1.0
580111,5,1,,,1,1.0
580111,5,1,,,1,2.0
580111,5,1,,,1,1.0
580111,5,1,,,1,2.0
580111,5,1,,,1,2.0
580111,5,1,,,1,4.0
580111,5,1,,,1,3.0
580111,5,1,,,1,3.0
580111,5,1,,,1,-88.0
580111,5,1,,,1,3.0
580111,5,1,,,1,-88.0
580111,5,1,,,1,-88.0
580111,5,1,,,1,-88.0
580111,5,1,,,3,
1310116,13,1,,,1,2.0
1310116,13,1,,,2,
1310116,13,3,Venezuela,513.0,1,4.0
1310116,13,3,Venezuela,513.0,1,4.0
1310116,13,1,,,1,4.0
1240116,12,1,,,1,2.0
1240116,12,1,,,1,3.0
1240116,12,1,,,1,3.0
1240116,12,1,,,1,2.0
1240116,12,1,,,1,1.0
1240116,12,1,,,1,3.0
1240116,12,1,,,1,4.0
1240116,12,1,,,1,2.0
1240116,12,1,,,1,2.0
1240116,12,1,,,1,2.0
1240116,12,1,,,1,2.0
1240116,12,1,,,1,2.0
1240116,12,1,,,1,4.0
910113,9,1,,,1,1.0
910113,9,1,,,1,1.0
910113,9,1,,,1,1.0
910113,9,1,,,1,3.0
910113,9,1,,,1,3.0
910113,9,1,,,1,2.0
910113,9,2,,,1,4.0
910113,9,1,,,1,4.0
910113,9,1,,,1,4.0
910113,9,1,,,1,-88.0
910113,9,1,,,1,1.0
910113,9,1,,,1,4.0
910113,9,1,,,1,4.0
1020126,10,1,,,1,1.0
1020126,10,1,,,1,-88.0
1020126,10,1,,,1,1.0
1020126,10,1,,,1,1.0
1020126,10,1,,,1,4.0
1020126,10,1,,,1,2.0
1020126,10,1,,,1,2.0
1020126,10,1,,,1,-88.0
1020126,10,1,,,1,1.0
1020126,10,1,,,-88,
1020126,10,1,,,1,1.0
1020126,10,1,,,1,1.0
1020126,10,1,,,1,3.0
1020126,10,1,,,1,1.0
1020126,10,1,,,1,1.0
1020126,10,1,,,1,1.0
1020126,10,1,,,1,2.0
1020126,10,1,,,1,2.0
1340421,13,1,,,1,2.0
1340421,13,1,,,1,1.0
1340421,13,1,,,1,3.0
1340421,13,1,,,1,2.0
1340421,13,1,,,1,1.0
1340421,13,1,,,1,1.0
1340421,13,1,,,1,2.0
1340421,13,1,,,1,-88.0
1340421,13,1,,,1,-88.0
1340421,13,1,,,1,4.0
1340421,13,1,,,1,2.0
1340421,13,1,,,1,4.0
1340421,13,1,,,1,4.0
1340421,13,1,,,1,4.0
1340421,13,1,,,1,4.0
1340421,13,1,,,1,4.0
1340421,13,1,,,1,4.0
1340421,13,1,,,3,
1340421,13,1,,,1,2.0
1340421,13,1,,,1,2.0
1340421,13,1,,,1,2.0
1340421,13,1,,,1,1.0
1340421,13,1,,,1,1.0
810312,8,1,,,1,-88.0
810312,8,1,,,1,2.0
810312,8,1,,,1,-88.0
810312,8,1,,,1,1.0
810312,8,1,,,1,1.0
810312,8,1,,,1,1.0
810312,8,1,,,1,1.0
810312,8,1,,,1,3.0
810312,8,1,,,1,2.0
810312,8,1,,,1,3.0
810312,8,1,,,1,2.0
810312,8,1,,,1,2.0
810312,8,1,,,1,2.0
810312,8,1,,,1,2.0
810312,8,1,,,1,3.0
810312,8,1,,,1,4.0
810312,8,1,,,1,1.0
810312,8,1,,,1,1.0
810312,8,1,,,1,1.0
810312,8,1,,,1,1.0
810312,8,1,,,1,2.0
810312,8,1,,,1,2.0
810312,8,1,,,1,2.0
810312,8,1,,,1,2.0
810312,8,1,,,1,1.0
810312,8,1,,,1,2.0
510912,5,1,,,1,1.0
510912,5,1,,,1,1.0
510912,5,3,Venezuela,513.0,1,3.0
510912,5,3,Venezuela,513.0,1,4.0
510912,5,3,Venezuela,513.0,1,3.0
510912,5,1,,,1,2.0
510912,5,1,,,1,1.0
510912,5,1,,,1,1.0
510912,5,1,,,1,2.0
510912,5,1,,,1,1.0
510912,5,1,,,1,1.0
510912,5,1,,,1,3.0
740611,7,1,,,1,4.0
740611,7,1,,,1,1.0
740611,7,1,,,1,1.0
740611,7,1,,,1,2.0
740611,7,1,,,1,3.0
740611,7,1,,,1,2.0
740611,7,1,,,1,1.0
740611,7,1,,,1,2.0
740611,7,1,,,1,1.0
740611,7,1,,,1,1.0
740611,7,1,,,1,-88.0
740611,7,1,,,1,3.0
1210114,12,1,,,1,2.0
1210114,12,1,,,1,4.0
1210114,12,1,,,1,-88.0
1210114,12,1,,,1,4.0
1210114,12,1,,,1,2.0
1210114,12,1,,,1,1.0
1210114,12,1,,,1,1.0
1210114,12,1,,,1,2.0
1210114,12,1,,,1,4.0
1210114,12,1,,,2,
611214,6,1,,,1,3.0
611214,6,1,,,1,1.0
611214,6,1,,,1,2.0
611214,6,1,,,1,3.0
611214,6,1,,,1,2.0
611214,6,1,,,1,1.0
611214,6,1,,,1,1.0
611214,6,1,,,1,1.0
611214,6,1,,,1,4.0
611214,6,1,,,1,3.0
611214,6,1,,,1,3.0
611214,6,1,,,1,4.0
611214,6,1,,,1,2.0
611214,6,1,,,1,2.0
611214,6,1,,,1,3.0
611214,6,1,,,1,3.0
611214,6,1,,,1,1.0
611214,6,1,,,1,1.0
611214,6,1,,,1,1.0
830514,8,1,,,1,1.0
830514,8,1,,,1,1.0
830514,8,1,,,1,4.0
830514,8,1,,,1,4.0
830514,8,1,,,1,3.0
830514,8,1,,,1,1.0
830514,8,1,,,1,1.0
830514,8,1,,,1,3.0
830514,8,1,,,1,2.0
830514,8,1,,,1,2.0
830514,8,1,,,1,1.0
830514,8,1,,,1,1.0
830514,8,1,,,1,2.0
830514,8,1,,,1,1.0
630824,6,1,,,1,2.0
630824,6,1,,,1,3.0
630824,6,1,,,1,2.0
630824,6,1,,,1,2.0
630824,6,1,,,1,1.0
630824,6,1,,,1,1.0
630824,6,1,,,1,2.0
630824,6,1,,,1,2.0
630824,6,1,,,1,1.0
630824,6,1,,,1,2.0
630824,6,1,,,1,4.0
630824,6,1,,,2,
630824,6,1,,,2,
630824,6,1,,,2,
630824,6,1,,,1,1.0
630824,6,1,,,1,2.0
630824,6,1,,,1,2.0
1620314,16,1,,,1,1.0
1620314,16,1,,,1,1.0
1620314,16,1,,,1,3.0
1620314,16,1,,,1,1.0
1620314,16,1,,,1,2.0
1620314,16,1,,,1,2.0
1620314,16,1,,,1,2.0
1620314,16,1,,,1,3.0
1620314,16,1,,,1,2.0
1620314,16,1,,,1,1.0
1620314,16,1,,,1,1.0
1620314,16,1,,,1,1.0
1620314,16,1,,,1,4.0
1620314,16,1,,,1,1.0
1620314,16,1,,,1,1.0
1620314,16,1,,,1,1.0
1620314,16,1,,,1,2.0
1620314,16,1,,,1,1.0
1620314,16,1,,,1,1.0
1620314,16,1,,,1,1.0
1620314,16,1,,,1,3.0
1620314,16,1,,,1,2.0
1620314,16,1,,,4,
1620314,16,1,,,1,2.0
1620314,16,1,,,1,2.0
1410814,14,1,,,1,3.0
1410814,14,1,,,1,3.0
1410814,14,1,,,1,3.0
1410814,14,1,,,1,3.0
1410814,14,1,,,1,2.0
1410814,14,1,,,1,2.0
1410814,14,1,,,1,4.0
1410814,14,1,,,1,4.0
1410814,14,1,,,1,4.0
1410814,14,1,,,1,4.0
1410814,14,1,,,1,2.0
1410814,14,1,,,1,2.0
1410814,14,1,,,1,2.0
1410814,14,1,,,1,3.0
1410814,14,1,,,1,2.0
1410814,14,1,,,1,1.0
1410814,14,1,,,1,2.0
1410814,14,1,,,1,3.0
1410814,14,1,,,1,3.0
1410814,14,1,,,1,1.0
710111,7,1,,,1,1.0
710111,7,1,,,1,-88.0
710111,7,1,,,1,1.0
710111,7,1,,,1,2.0
710111,7,1,,,1,1.0
710111,7,1,,,1,1.0
710111,7,1,,,1,1.0
710111,7,1,,,1,-88.0
710111,7,1,,,1,1.0
710111,7,1,,,1,1.0
710111,7,1,,,1,1.0
710111,7,1,,,1,-88.0
710111,7,1,,,1,1.0
710111,7,1,,,1,2.0
710111,7,1,,,1,2.0
710111,7,3,Perú,509.0,4,
710111,7,3,Perú,509.0,1,2.0
710111,7,3,Perú,509.0,1,1.0
710111,7,3,Perú,509.0,1,1.0
710111,7,3,Perú,509.0,1,1.0
710111,7,1,,,1,1.0
710111,7,1,,,1,1.0
710111,7,1,,,1,1.0
710111,7,1,,,1,1.0
710111,7,1,,,1,1.0
811012,8,1,,,1,3.0
811012,8,1,,,1,3.0
811012,8,1,,,1,2.0
811012,8,1,,,1,4.0
811012,8,1,,,1,1.0
811012,8,1,,,1,1.0
811012,8,1,,,1,1.0
811012,8,1,,,1,3.0
811012,8,1,,,1,3.0
811012,8,1,,,1,1.0
811012,8,1,,,1,3.0
811012,8,1,,,1,2.0
811012,8,1,,,1,2.0
811012,8,1,,,1,2.0
811012,8,1,,,1,2.0
1312116,13,1,,,1,2.0
1312116,13,1,,,1,2.0
1312116,13,3,Colombia,505.0,1,2.0
1312116,13,3,Colombia,505.0,4,
1312116,13,1,,,1,-88.0
1312116,13,1,,,1,-88.0
1310814,13,1,,,1,2.0
1310814,13,1,,,1,2.0
1310814,13,1,,,1,3.0
1310814,13,1,,,1,3.0
1310814,13,1,,,1,2.0
1310814,13,1,,,1,2.0
1310814,13,1,,,1,2.0
1310814,13,1,,,1,2.0
1310814,13,1,,,1,3.0
1310814,13,1,,,2,
1310814,13,1,,,2,
1310814,13,1,,,2,
1310814,13,1,,,2,
1310814,13,3,Perú,509.0,1,-88.0
1310814,13,1,,,2,
1310814,13,1,,,1,3.0
1310814,13,1,,,1,1.0
1310814,13,1,,,1,2.0
1310814,13,1,,,1,3.0
1310814,13,1,,,1,1.0
1310814,13,1,,,1,3.0
1310814,13,1,,,1,2.0
1310814,13,1,,,1,-88.0
1310814,13,1,,,1,-88.0
1310814,13,1,,,1,-88.0
1310814,13,1,,,1,-88.0
1310814,13,1,,,1,2.0
